,name_of_district,name_of_ITI,ITI_code,more_details,Type
168,MATHURA,"S M D PRIVATE ITI [3558], MATHURA",3558,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3558,Private
169,MATHURA,"SHRI GIRRAJ MAHARAJ PRIVATE ITI [3166], MATHURA",3166,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3166,Private
170,MATHURA,"ESHAN PRIVATE ITI [3251], MATHURA",3251,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3251,Private
171,MATHURA,"JAY PRIVATE ITI [3392], MATHURA",3392,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3392,Private
172,MATHURA,"GOVIND PRIVATE ITI [3386], MATHURA",3386,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3386,Private
173,MATHURA,"DEV PRIVATE ITI [3026], BYPASS ROAD KOSI KALAN, CHHATA, MATHURA",3026,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3026,Private
174,MATHURA,"SHIVAM PRIVATE ITI [3015], BALDEO ROAD NEAR GOPALPUR, MATHURA",3015,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3015,Private
175,MATHURA,"B.S.PRIVATE ITI [2935], MATHURA",2935,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2935,Private
176,MATHURA,"MAA KAMAKHYA PRIVATE ITI [2898], MATHURA",2898,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2898,Private
177,MATHURA,"MAA KASTURI DEVI PRIVATE ITI [2800], MATHURA",2800,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2800,Private
178,MATHURA,"GYAN BHARTI PRIVATE ITI [2721], MATHURA",2721,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2721,Private
179,MATHURA,"DIXIT PRIVATE ITI [2726], MATHURA",2726,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2726,Private
180,MATHURA,"AJEET PRIVATE ITI [2727], MATHURA",2727,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2727,Private
181,MATHURA,"SMD PRIVATE ITI [2730], MATHURA",2730,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2730,Private
182,MATHURA,"SHRIMATI DHARMAWATI BHEDJEET SINGH PRIVATE ITI [2733], MATHURA",2733,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2733,Private
183,MATHURA,"GLOBAL GENIUS PRIVATE ITI [2747], MATHURA",2747,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2747,Private
184,MATHURA,"KRISHNA PRIVATE ITI [2559] ,NANDGAON , CHHATA ,MATHURA",2559,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2559,Private
185,MATHURA,SH. HARDAM SINGH VADIC PRIVATE ITI [2360 ] - MATHURA,2360,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2360,Private
186,MATHURA,CHAUDHARY DARYAB SINGH PRIVATE ITI [2302 ] - MATHURA,2302,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2302,Private
187,MATHURA,DURGA DEVI PRIVATE ITI [2270 ] - MATHURA,2270,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2270,Private
188,MATHURA,SHRI BABU LAL JAWALI RAM PRIVATE ITI [2273 ] - MATHURA,2273,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2273,Private
189,MATHURA,SH. BHAGWAN SINGH PRIVATE ITI [2280 ] - MATHURA,2280,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2280,Private
190,MATHURA,BABA HARCHAND SINGH PRIVATE ITI [2282 ] - MATHURA,2282,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2282,Private
191,MATHURA,SHRI SHANKER SINGH PRIVATE ITI [2290] - MATHURA,2290,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2290,Private
192,MATHURA,"LOTUS PRIVATE ITI [2494], KOSIKHURD, MATHURA",2494,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2494,Private
193,MATHURA,"LOVELY PRIVATE ITI ,MATHURA [2507]",2507,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2507,Private
194,MATHURA,"DAYANAND PRIVATE ITI [2517], MANDI CHAURAHA, MATHURA",2517,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2517,Private
195,MATHURA,"GAYATRI DEVI PRIVATE ITI [2529], RASOULPUR MAGORRA, MATHURA",2529,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2529,Private
196,MATHURA,RAYA PRIVATE ITI [1133 ] - MATHURA,1133,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1133,Private
197,MATHURA,R D PRIVATE ITI [1098] - MATHURA,1098,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1098,Private
198,MATHURA,BRAJ BALLABH PRIVATE ITI [1080 ] - MATHURA,1080,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1080,Private
199,MATHURA,SARVESH PRIVATE ITI [1087 ] - MATHURA,1087,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1087,Private
200,MATHURA,S.R PRIVATE ITI [1089 ] - MATHURA,1089,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1089,Private
201,MATHURA,SHRI PANDIT HUKUM SINGH PRIVATE ITI [1063 ] - MATHURA,1063,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1063,Private
202,MATHURA,JASWANT SINGH PRIVATE ITI [1065 ] - MATHURA,1065,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1065,Private
203,MATHURA,"RAM SWAROOP PRIVATE ITI [3885], MATHURA",3885,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3885,Private
204,MATHURA,"MAA RAMKALI DEVI PRIVATE ITI [3933], MATHURA",3933,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3933,Private
205,MATHURA,"SHRI SL PRIVATE ITI [3607], MATHURA",3607,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3607,Private
206,MATHURA,"DHANVANTRI PRIVATE ITI [3789], MATHURA",3789,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3789,Private
207,MATHURA,"G CITY PRIVATE ITI [3523], MATHURA",3523,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3523,Private
208,MATHURA,"PT. N R PRIVATE ITI [3524], MATHURA",3524,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3524,Private
209,MATHURA,"H P R A PRIVATE ITI [3568], MATHURA",3568,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3568,Private
210,MATHURA,"BHOLA SHANKER PRIVATE ITI [3337], MATHURA",3337,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3337,Private
211,MATHURA,"SIDDHARTH PRIVATE ITI [3383], MATHURA",3383,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3383,Private
212,MATHURA,"SMT. MAHAVIRI DEVI PRIVATE ITI [4084], MATHURA",4084,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=4084,Private
213,MATHURA,"SOBRAN SINGH PRIVATE ITI [4090], MATHURA",4090,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=4090,Private
214,MATHURA,"B.S.P. PRIVATE ITI [4006], MATHURA",4006,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=4006,Private
215,MATHURA,"EDIFY PRIVATE ITI [3812], MATHURA",3812,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3812,Private
216,MATHURA,"PSM PRIVATE ITI [3846], MATHURA",3846,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3846,Private
217,MATHURA,"R.S.S. PRIVATE ITI [3881], MATHURA",3881,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3881,Private
218,MATHURA,"R.K.J. PRIVATE ITI [3847], MATHURA",3847,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3847,Private
219,MATHURA,"SHRI MAHARAJ SINGH PRIVATE ITI [3906], MATHURA",3906,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3906,Private
220,MATHURA,"SHRI MAHENDRA PRIVATE ITI [3907], MATHURA",3907,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3907,Private
221,MATHURA,"H.S.V. PRIVATE ITI [3924], MATHURA",3924,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3924,Private
222,MATHURA,"MITHLESH SIKARWAR PRIVATE ITI [3931], MATHURA",3931,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3931,Private
223,MATHURA,"MANGE SINGH NAMBARDAR PRIVATE ITI [3932], MATHURA",3932,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3932,Private
224,MATHURA,"G.D. PRIVATE ITI [3785], MATHURA",3785,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3785,Private
225,MATHURA,"O.P. SHARMA PRIVATE ITI [3764], MATHURA",3764,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3764,Private
226,MATHURA,"MAA MOHANI MANSA DEVI PRIVATE ITI [3690], MATHURA",3690,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3690,Private
227,MATHURA,"NIRPAT SINGH SIKARWAR PRIVATE ITI [3567], MATHURA",3567,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3567,Private
228,MATHURA,"BANI SINGH SIKARWAR PRIVATE ITI [3569], MATHURA",3569,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3569,Private
229,MATHURA,"SMT. JAMUNA DEVI PRIVATE ITI [3570], MATHURA",3570,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3570,Private
230,MATHURA,"RAMHARI SISODIYA PRIVATE ITI [3515], MATHURA",3515,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3515,Private
231,MATHURA,"KESHAV DEV PRIVATE ITI [3583], MATHURA",3583,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3583,Private
232,MATHURA,"SHRI GOPAL PRIVATE ITI [3589], MATHURA",3589,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3589,Private
233,MATHURA,"VIMLA DEVI PRIVATE ITI [3595], MATHURA",3595,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3595,Private
234,MATHURA,"SHRI JI PRIVATE ITI [3433], MATHURA",3433,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3433,Private
235,MATHURA,"T S PRIVATE ITI [3461], MATHURA",3461,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3461,Private
236,MATHURA,"P. P. PRIVATE ITI [3382], MATHURA",3382,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3382,Private
237,MATHURA,"BRIJ SHIV PRIVATE ITI [3380], MATHURA",3380,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3380,Private
238,MATHURA,"M D PRIVATE ITI [3300], MATHURA",3300,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3300,Private
239,MATHURA,"B K PRIVATE ITI [3298], MATHURA",3298,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3298,Private
240,MATHURA,"SHRI GHANDHI PRIVATE ITI [3319], MATHURA",3319,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3319,Private
241,MATHURA,"NATTHI SINGH PRIVATE ITI [3321], MATHURA",3321,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3321,Private
242,MATHURA,"G G PRIVATE ITI [3317], MATHURA",3317,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3317,Private
243,MATHURA,"V D P C MEMORIAL PRIVATE ITI [3181], MATHURA",3181,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3181,Private
244,MATHURA,"MAA ATARKAUR PRIVATE ITI [3184], MATHURA",3184,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3184,Private
245,MATHURA,"SHRI MURARI LAL PRIVATE ITI [3047], MATHURA",3047,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3047,Private
246,MATHURA,"MAHARANA PRATAP PRIVATE ITI [3006], NAUGAON CHHATA, MATHURA",3006,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3006,Private
247,MATHURA,"SHREE PREM SINGH MUKHIYA JI PRIVATE ITI [2911], MATHURA",2911,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2911,Private
248,MATHURA,"M.V.D PRIVATE ITI [2871], MATHURA",2871,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2871,Private
249,MATHURA,"AMAR PRIVATE ITI [2849], MATHURA",2849,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2849,Private
250,MATHURA,"SHREE J.S. PRIVATE ITI [2859], MATHURA",2859,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2859,Private
251,MATHURA,"SARASWATI PRIVATE ITI [2797], MATHURA",2797,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2797,Private
252,MATHURA,"KESHIRAM PRIVATE ITI [2799], MATHURA",2799,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2799,Private
253,MATHURA,"RAJ KUMAR PRIVATE ITI [2806], MATHURA",2806,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2806,Private
254,MATHURA,"CAPTAIN BHANWAR SINGH PRIVATE ITI [2782], MATHURA",2782,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2782,Private
255,MATHURA,"DEV PRATAP PRIVATE ITI [2786], MATHURA",2786,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2786,Private
256,MATHURA,"SHREE MONI BABA PRIVATE ITI [2787], MATHURA",2787,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2787,Private
257,MATHURA,"SHIVAM PRIVATE ITI [2790], MATHURA",2790,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2790,Private
258,MATHURA,"GOPAL CHAUDHARY PRIVATE ITI [2793], MATHURA",2793,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2793,Private
259,MATHURA,"SHRI NATTHI SINGH PRIVATE ITI [2734], MATHURA",2734,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2734,Private
260,MATHURA,"BDM PRIVATE ITI [2736], MATHURA",2736,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2736,Private
261,MATHURA,"BOHARE NARAYAN SINGH ARYA PRIVATE ITI [2737], MATHURA",2737,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2737,Private
262,MATHURA,"MUKDAM BIHARI LAL PRIVATE ITI [2746], MATHURA",2746,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2746,Private
263,MATHURA,"MAA CHANDRAVALI PVT. ITI [2749], MATHURA",2749,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2749,Private
264,MATHURA,"SHRI HARI ADARSH PRIVATE ITI [2635] KOSI KHURD,MATHURA",2635,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2635,Private
265,MATHURA,"S.R.L. PRIVATE ITI [2661], MATHURA",2661,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2661,Private
266,MATHURA,"SHRI RAJENDRA SINGH PRIVATE ITI [2662], MATHURA",2662,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2662,Private
267,MATHURA,"S.G.S. PRIVATE ITI [2708], MATHURA",2708,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2708,Private
268,MATHURA,"SMT. URMILA PRIVATE ITI [2551], JAJANPATTI, MATHURA",2551,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2551,Private
269,MATHURA,"GLOBAL PRIVATE ITI [2554] BHARATPUR, MATHURA",2554,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2554,Private
270,MATHURA,"K.D. PRIVATE ITI [2575] OLE ,MATHURA",2575,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2575,Private
271,MATHURA,"RAMAN LAL BRIJBASI ACADEMY FOR FIRE & DISASTER MANAGEMENT PRIVATE ITI [2576], MATHURA",2576,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2576,Private
272,MATHURA,"S.S PRIVATE ITI [2558], KOSI KALAN, MATHURA",2558,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2558,Private
273,MATHURA,"MAA JAL DEVI PRIVATE ITI [2524], JAJAMPATTI, MAGORRA, MATHURA",2524,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2524,Private
274,MATHURA,"DROPATI DEVI PRIVATE ITI [2530], MATHURA",2530,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2530,Private
275,MATHURA,"BGH PRIVATE ITI [2532], PAIGAON, CHHATA, MATHURA",2532,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2532,Private
276,MATHURA,"SHRI SUNDER SINGH PRIVATE ITI [2521], BALDEO, MATHURA",2521,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2521,Private
277,MATHURA,"KOUTILYA PRIVATE ITI [2509], PREM NAGAR MAHAVAN ROAD GOKUL GAUSHALA, MATHURA",2509,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2509,Private
278,MATHURA,"LOGNSHREE PRIVATE ITI [2492], JAJANPATTY, RASULPUR, MATHURA U.P. - MATHURA",2492,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2492,Private
279,MATHURA,"BHOODEV PRIVATE ITI ,[2455] - MATHURA",2455,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2455,Private
280,MATHURA,"PANNA PRIVATE ITI,[2451] - MATHURA",2451,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2451,Private
281,MATHURA,P. D. PRIVATE ITI [2294] - MATHURA,2294,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2294,Private
282,MATHURA,BABA SAHEB AMBEDKAR PRIVATE ITI [2296] - MATHURA,2296,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2296,Private
283,MATHURA,N. I. E. M. PRIVATE ITI [2311] - MATHURA,2311,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2311,Private
284,MATHURA,SMT. RAMDULARI PRIVATE ITI [2268] - MATHURA,2268,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2268,Private
285,MATHURA,S. S. LAL PRIVATE ITI [1147] - MATHURA,1147,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1147,Private
286,MATHURA,PT. GOVIND RAM PRIVATE ITI [2303 ] - MATHURA,2303,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2303,Private
287,MATHURA,B.T.S PRIVATE ITI [2308 ] - MATHURA,2308,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2308,Private
288,MATHURA,SHRI MURLIDHAR PRIVATE ITI [2265 ] - MATHURA,2265,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2265,Private
289,MATHURA,SAMARTH PRIVATE ITI [2269 ] - MATHURA,2269,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2269,Private
290,MATHURA,MAHARSHI DAYANAND PRIVATE ITI [2271 ] - MATHURA,2271,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2271,Private
291,MATHURA,CHANDAN PRIVATE ITI [2272 ] - MATHURA,2272,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2272,Private
292,MATHURA,SHRI NARAYAN PRIVATE ITI [2284 ] - MATHURA,2284,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2284,Private
293,MATHURA,PT .MADAN LAL EDUCATIONAL INSTITUTE PRIVATE ITI [2286 ] - MATHURA,2286,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2286,Private
294,MATHURA,R.B.S. PRIVATE ITI [2292 ] - MATHURA,2292,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2292,Private
295,MATHURA,"SARASWATI PRIVATE ITI [2313 ] - TARSI CHAURAHA, MATHURA",2313,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2313,Private
296,MATHURA,KAKA DAL CHAND PRIVATE ITI [2315 ] - MATHURA,2315,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2315,Private
297,MATHURA,"SARASWATI ITC [1180 ], SONKH, MATHURA",1180,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1180,Private
298,MATHURA,SHRI RAMJI LAL PRIVATE ITI [1182 ] - MATHURA,1182,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1182,Private
299,MATHURA,S.R.R PRIVATE ITI [1168 ] - MATHURA,1168,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1168,Private
300,MATHURA,SHRI KRISHNA PRIVATE ITI [1169 ] - MATHURA,1169,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1169,Private
301,MATHURA,SHRI HEERA LAL TEJO DEVI PRIVATE ITI [1157 ] - MATHURA,1157,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1157,Private
302,MATHURA,CAPTAIN RAKESH PRIVATE ITI [1132 ] - MATHURA,1132,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1132,Private
303,MATHURA,MAMTA PRIVATE ITI [1155 ] - MATHURA,1155,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1155,Private
304,MATHURA,SMT. SHANTI DEVI PRIVATE ITI [1138 ] - MATHURA,1138,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1138,Private
305,MATHURA,SHRI JAWALI RAM RAMKALI DEVI PRIVATE ITI [1140 ] - MATHURA,1140,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1140,Private
306,MATHURA,SHRI SHIV CHARAN LAL VIDYA DEVI PRIVATE ITI [1026 ] SHERGARH - MATHURA,1026,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1026,Private
307,MATHURA,AKHIL BHARTIYA PRIVATE ITI [1028 ] - MATHURA,1028,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1028,Private
308,MATHURA,MATHURA PRIVATE ITI [1029 ] - MATHURA,1029,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1029,Private
309,MATHURA,AMAR PRIVATE ITI(1064) MATHURA,1064,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1064,Private
310,MATHURA,SHRI GIRIRAJ MAHARAJ PRIVATE ITI [1069 ] - MATHURA,1069,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1069,Private
311,MATHURA,AKHIL BHARTIYA PRIVATE ITI [1071 ] - MATHURA,1071,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1071,Private
312,MATHURA,CHAMELI PRIVATE ITI [1074 ] - MATHURA,1074,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1074,Private
313,MATHURA,RAM WATI DEVI PRIVATE ITI [1076 ] - MATHURA,1076,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1076,Private
314,MATHURA,SHRI BAJRANG PRIVATE ITI [1077 ] - MATHURA,1077,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1077,Private
315,MATHURA,SHRI KRISHNA BRIJ VIKAS PRIVATE ITI [1081 ] - MATHURA,1081,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1081,Private
316,MATHURA,SHIVA PRIVATE ITI [1085 ] - MATHURA,1085,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1085,Private
317,MATHURA,SMT. LILAWATI PRIVATE ITI [1086 ] - MATHURA,1086,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1086,Private
318,FIROZABAD,"ASHA PRIVATE ITI, HIMAUNPUR [1078] - FIROZABAD",1078,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1078,Private
319,FIROZABAD,MAJOR RAMVIR SINGH PRIVATE ITI [1079 ] - FIROZABAD,1079,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1079,Private
320,FIROZABAD,MAA SAVITRI DEVI PRADHAN PRIVATE ITI [1150 ] - FIROZABAD,1150,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1150,Private
321,FIROZABAD,B. S. ITI [1171 ] - FIROZABAD,1171,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1171,Private
322,FIROZABAD,"KALPANA PRIVATE ITI,[2426] - FIROZABAD",2426,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2426,Private
